EMP,ESTAB,NAICS2017,STATE,COUNTY,NAICS2017,state,county
97,29,54,36,123,54,36,123
1556,226,54,37,001,54,37,001
135,42,54,37,003,54,37,003
55,16,54,37,005,54,37,005
80,16,54,37,007,54,37,007
83,34,54,37,011,54,37,011
115,31,54,37,017,54,37,017
958,264,54,37,019,54,37,019
5569,1175,54,37,021,54,37,021
423,97,54,37,023,54,37,023
2285,511,54,37,025,54,37,025
874,178,54,37,031,54,37,031
2742,327,54,37,035,54,37,035
732,215,54,37,037,54,37,037
137,45,54,37,039,54,37,039
1179,127,54,37,045,54,37,045
228,61,54,37,047,54,37,047
210,49,54,37,053,54,37,053
423,75,54,37,059,54,37,059
43,12,54,37,073,54,37,073
15,6,54,37,075,54,37,075
328,80,54,37,077,54,37,077
36,8,54,37,079,54,37,079
624,128,54,37,085,54,37,085
21,5,54,37,095,54,37,095
251,43,54,37,111,54,37,111
47,29,54,37,115,54,37,115
99,18,54,37,117,54,37,117
80,23,54,37,121,54,37,121
71,19,54,37,123,54,37,123
20,11,54,37,131,54,37,131
31,15,54,37,137,54,37,137
155,38,54,37,149,54,37,149
391,81,54,37,161,54,37,161
68,23,54,37,165,54,37,165
268,73,54,37,167,54,37,167
84,17,54,37,173,54,37,173
42,13,54,37,185,54,37,185
805,114,54,37,195,54,37,195
110,23,54,37,199,54,37,199
13,4,54,38,041,54,38,041
10,3,54,38,065,54,38,065
13,7,54,38,095,54,38,095
410,67,54,39,077,54,39,077
5837,476,54,37,051,54,37,051
541,146,54,37,055,54,37,055
892,183,54,37,057,54,37,057
183,57,54,37,061,54,37,061
42410,1314,54,37,063,54,37,063
149,39,54,37,065,54,37,065
7615,955,54,37,067,54,37,067
291,95,54,37,069,54,37,069
1435,324,54,37,071,54,37,071
13430,1523,54,37,081,54,37,081
181,40,54,37,083,54,37,083
629,135,54,37,087,54,37,087
1116,273,54,37,089,54,37,089
86,20,54,37,091,54,37,091
3513,520,54,37,097,54,37,097
379,92,54,37,099,54,37,099
1311,323,54,37,101,54,37,101
569,101,54,37,105,54,37,105
746,68,54,37,107,54,37,107
656,166,54,37,109,54,37,109
230,77,54,37,113,54,37,113
57648,5029,54,37,119,54,37,119
1758,249,54,37,125,54,37,125
1134,135,54,37,127,54,37,127
6427,1085,54,37,129,54,37,129
1655,219,54,37,133,54,37,133
2654,577,54,37,135,54,37,135
378,67,54,37,139,54,37,139
383,127,54,37,141,54,37,141
119,39,54,37,145,54,37,145
2363,326,54,37,147,54,37,147
828,163,54,37,151,54,37,151
142,43,54,37,153,54,37,153
570,105,54,37,155,54,37,155
385,94,54,37,157,54,37,157
905,188,54,37,159,54,37,159
232,54,54,37,163,54,37,163
170,39,54,37,169,54,37,169
548,98,54,37,171,54,37,171
316,95,54,37,175,54,37,175
2234,644,54,37,179,54,37,179
480,49,54,37,181,54,37,181
69986,5657,54,37,183,54,37,183
742,176,54,37,189,54,37,189
623,120,54,37,191,54,37,191
407,72,54,37,193,54,37,193
179,34,54,37,197,54,37,197
6,5,54,38,005,54,38,005
85,16,54,38,009,54,38,009
57,8,54,38,011,54,38,011
13,4,54,38,019,54,38,019
18,8,54,38,021,54,38,021
9,5,54,38,023,54,38,023
113,7,54,38,025,54,38,025
8,3,54,38,027,54,38,027
12,4,54,38,029,54,38,029
10,7,54,38,031,54,38,031
12,4,54,38,033,54,38,033
11,5,54,38,037,54,38,037
12,3,54,38,039,54,38,039
34,7,54,38,043,54,38,043
6,4,54,38,045,54,38,045
19,8,54,38,049,54,38,049
20,6,54,38,051,54,38,051
337,36,54,38,053,54,38,053
35,12,54,38,055,54,38,055
45,10,54,38,057,54,38,057
1657,76,54,38,059,54,38,059
13,5,54,38,063,54,38,063
38,14,54,38,067,54,38,067
36,10,54,38,069,54,38,069
75,18,54,38,071,54,38,071
71,16,54,38,073,54,38,073
6,3,54,38,075,54,38,075
96,29,54,38,077,54,38,077
19,7,54,38,081,54,38,081
16,5,54,38,079,54,38,079
53,20,54,38,097,54,38,097
81,22,54,39,001,54,39,001
712,72,54,39,011,54,39,011
169,27,54,39,015,54,39,015
96,20,54,39,019,54,39,019
304,44,54,39,021,54,39,021
248,44,54,39,027,54,39,027
142,26,54,39,031,54,39,031
202,37,54,39,033,54,39,033
255,40,54,39,039,54,39,039
669,94,54,39,043,54,39,043
228,48,54,39,051,54,39,051
374,34,54,39,059,54,39,059
192,25,54,39,065,54,39,065
46,14,54,39,067,54,39,067
151,38,54,39,071,54,39,071
56,18,54,39,073,54,39,073
1174,127,54,38,035,54,38,035
465,66,54,39,167,54,39,167
44,24,54,40,061,54,40,061
38,12,54,40,063,54,40,063
80,10,54,40,067,54,40,067
34,9,54,40,075,54,40,075
50,16,54,40,085,54,40,085
44,19,54,40,093,54,40,093
28,10,54,40,105,54,40,105
34,9,54,38,013,54,38,013
1854,292,54,38,015,54,38,015
6648,534,54,38,017,54,38,017
253,20,54,38,061,54,38,061
424,84,54,38,089,54,38,089
223,32,54,38,093,54,38,093
92,24,54,38,099,54,38,099
1188,158,54,38,101,54,38,101
16,9,54,38,103,54,38,103
478,147,54,38,105,54,38,105
1217,131,54,39,003,54,39,003
1658,58,54,39,005,54,39,005
732,97,54,39,007,54,39,007
538,69,54,39,009,54,39,009
534,89,54,39,013,54,39,013
5225,573,54,39,017,54,39,017
925,157,54,39,023,54,39,023
2382,347,54,39,025,54,39,025
390,83,54,39,029,54,39,029
47578,3747,54,39,035,54,39,035
322,58,54,39,037,54,39,037
5302,784,54,39,041,54,39,041
1310,237,54,39,045,54,39,045
88,18,54,39,047,54,39,047
48427,3734,54,39,049,54,39,049
89,24,54,39,053,54,39,053
1193,345,54,39,055,54,39,055
12647,449,54,39,057,54,39,057
40735,2459,54,39,061,54,39,061
800,115,54,39,063,54,39,063
202,22,54,39,069,54,39,069
435,45,54,39,075,54,39,075
126,29,54,39,079,54,39,079
373,47,54,39,083,54,39,083
212,36,54,39,087,54,39,087
478,45,54,39,097,54,39,097
280,49,54,39,101,54,39,101
86,15,54,39,105,54,39,105
64,13,54,39,111,54,39,111
23,8,54,39,115,54,39,115
901,28,54,39,117,54,39,117
47,9,54,39,121,54,39,121
53,14,54,39,125,54,39,125
76,18,54,39,127,54,39,127
2015,25,54,39,131,54,39,131
250,39,54,39,135,54,39,135
581,82,54,39,145,54,39,145
668,53,54,39,149,54,39,149
27,5,54,39,163,54,39,163
297,34,54,39,171,54,39,171
110,27,54,39,175,54,39,175
60,16,54,40,001,54,40,001
27,7,54,40,003,54,40,003
33,12,54,40,007,54,40,007
253,52,54,40,009,54,40,009
42,11,54,40,011,54,40,011
190,23,54,40,015,54,40,015
86,23,54,40,023,54,40,023
9,3,54,40,025,54,40,025
11,3,54,40,029,54,40,029
23,8,54,40,033,54,40,033
79,27,54,40,035,54,40,035
274,80,54,40,039,54,40,039
360,54,54,40,041,54,40,041
20,9,54,40,043,54,40,043
31,7,54,40,045,54,40,045
191,51,54,40,049,54,40,049
25,10,54,40,053,54,40,053
9,4,54,40,055,54,40,055
6,4,54,40,057,54,40,057
35,8,54,40,059,54,40,059
307,35,54,40,065,54,40,065
16,7,54,40,069,54,40,069
416,66,54,40,071,54,40,071
130,27,54,40,073,54,40,073
53,15,54,40,077,54,40,077
427,98,54,40,079,54,40,079
207,40,54,40,081,54,40,081
158,39,54,40,089,54,40,089
159,26,54,40,091,54,40,091
26,10,54,40,103,54,40,103
178,51,54,39,123,54,39,123
328,69,54,40,013,54,40,013
214,43,54,40,135,54,40,135
276,69,54,42,025,54,42,025
16,3,54,42,053,54,42,053
152,34,54,42,059,54,42,059
379,70,54,39,081,54,39,081
3233,477,54,39,085,54,39,085
2218,251,54,39,089,54,39,089
654,47,54,39,091,54,39,091
3961,437,54,39,093,54,39,093
8688,797,54,39,095,54,39,095
2681,420,54,39,099,54,39,099
1991,429,54,39,103,54,39,103
407,48,54,39,107,54,39,107
989,164,54,39,109,54,39,109
11326,1011,54,39,113,54,39,113
578,105,54,39,119,54,39,119
190,52,54,39,129,54,39,129
1696,224,54,39,133,54,39,133
215,45,54,39,137,54,39,137
889,154,54,39,139,54,39,139
330,62,54,39,141,54,39,141
501,75,54,39,143,54,39,143
299,52,54,39,147,54,39,147
4907,623,54,39,151,54,39,151
14695,1468,54,39,153,54,39,153
1163,232,54,39,155,54,39,155
1126,120,54,39,157,54,39,157
5428,145,54,39,159,54,39,159
129,24,54,39,161,54,39,161
3540,562,54,39,165,54,39,165
1771,155,54,39,169,54,39,169
2209,204,54,39,173,54,39,173
51,19,54,40,005,54,40,005
1051,301,54,40,017,54,40,017
462,132,54,40,019,54,40,019
175,63,54,40,021,54,40,021
3838,713,54,40,027,54,40,027
1658,147,54,40,031,54,40,031
432,108,54,40,037,54,40,037
819,111,54,40,047,54,40,047
275,89,54,40,051,54,40,051
291,104,54,40,083,54,40,083
459,101,54,40,087,54,40,087
192,23,54,40,095,54,40,095
458,73,54,40,097,54,40,097
33,18,54,40,099,54,40,099
427,74,54,40,101,54,40,101
25,8,54,40,107,54,40,107
169,43,54,40,113,54,40,113
165,35,54,40,115,54,40,115
940,21,54,40,117,54,40,117
404,90,54,40,121,54,40,121
584,85,54,40,125,54,40,125
79,19,54,40,127,54,40,127
6,4,54,40,129,54,40,129
101,22,54,40,139,54,40,139
16,8,54,40,141,54,40,141
30,19,54,40,149,54,40,149
52,18,54,40,151,54,40,151
195,45,54,40,153,54,40,153
138,47,54,41,013,54,41,013
78,17,54,41,023,54,41,023
69,13,54,41,025,54,41,025
69,26,54,41,031,54,41,031
561,95,54,41,035,54,41,035
48,16,54,41,037,54,41,037
160,47,54,41,057,54,41,057
203,43,54,42,009,54,42,009
7,5,54,42,023,54,42,023
533,107,54,42,033,54,42,033
139,41,54,42,035,54,42,035
636,100,54,42,039,54,42,039
286,42,54,42,047,54,42,047
25,8,54,42,057,54,42,057
34,4,54,41,049,54,41,049
28,7,54,45,005,54,45,005
47,15,54,45,061,54,45,061
8,7,54,45,065,54,45,065
26333,3208,54,40,109,54,40,109
155,42,54,40,111,54,40,111
1112,147,54,40,119,54,40,119
883,78,54,40,123,54,40,123
2261,159,54,40,131,54,40,131
83,28,54,40,133,54,40,133
413,90,54,40,137,54,40,137
20761,2401,54,40,143,54,40,143
241,91,54,40,145,54,40,145
1274,107,54,40,147,54,40,147
182,40,54,41,001,54,41,001
2676,255,54,41,003,54,41,003
9958,1499,54,41,005,54,41,005
363,108,54,41,007,54,41,007
377,83,54,41,009,54,41,009
473,114,54,41,011,54,41,011
125,35,54,41,015,54,41,015
4749,1055,54,41,017,54,41,017
957,160,54,41,019,54,41,019
583,139,54,41,027,54,41,027
2766,566,54,41,029,54,41,029
838,163,54,41,033,54,41,033
6257,976,54,41,039,54,41,039
265,97,54,41,041,54,41,041
1241,173,54,41,043,54,41,043
350,57,54,41,045,54,41,045
4429,719,54,41,047,54,41,047
37912,3987,54,41,051,54,41,051
454,122,54,41,053,54,41,053
719,86,54,41,059,54,41,059
329,48,54,41,061,54,41,061
96,26,54,41,063,54,41,063
253,44,54,41,065,54,41,065
26638,2022,54,41,067,54,41,067
1121,221,54,41,071,54,41,071
556,135,54,42,001,54,42,001
60994,4094,54,42,003,54,42,003
338,61,54,42,005,54,42,005
1918,206,54,42,007,54,42,007
5927,673,54,42,011,54,42,011
1817,206,54,42,013,54,42,013
418,73,54,42,015,54,42,015
20192,2426,54,42,017,54,42,017
6382,443,54,42,019,54,42,019
1720,180,54,42,021,54,42,021
3334,406,54,42,027,54,42,027
26450,2404,54,42,029,54,42,029
215,37,54,42,031,54,42,031
471,78,54,42,037,54,42,037
8614,738,54,42,041,54,42,041
8447,706,54,42,043,54,42,043
9766,1547,54,42,045,54,42,045
3361,413,54,42,049,54,42,049
793,139,54,42,051,54,42,051
1595,219,54,42,055,54,42,055
358,67,54,42,065,54,42,065
56,20,54,42,067,54,42,067
197,57,54,42,083,54,42,083
220,37,54,42,087,54,42,087
233,45,54,42,099,54,42,099
177,21,54,42,105,54,42,105
206,37,54,42,109,54,42,109
28,10,54,42,113,54,42,113
436,59,54,42,115,54,42,115
244,46,54,42,117,54,42,117
273,37,54,42,123,54,42,123
334,46,54,42,131,54,42,131
47,20,54,45,001,54,45,001
68,13,54,45,009,54,45,009
100,27,54,45,011,54,45,011
16,13,54,45,017,54,45,017
92,30,54,45,025,54,45,025
259,33,54,45,027,54,45,027
203,56,54,45,029,54,45,029
249,64,54,45,031,54,45,031
128,22,54,45,033,54,45,033
715,21,54,45,037,54,45,037
643,41,54,45,039,54,45,039
134,17,54,45,049,54,45,049
246,41,54,45,053,54,45,053
335,53,54,42,061,54,42,061
607,96,54,45,047,54,45,047
6,4,54,46,021,54,46,021
27,8,54,46,039,54,46,039
54,13,54,46,047,54,46,047
14,7,54,46,061,54,46,061
46,14,54,46,067,54,46,067
16,5,54,46,102,54,46,102
23,5,54,46,111,54,46,111
168,43,54,47,047,54,47,047
764,133,54,42,063,54,42,063
2643,451,54,42,069,54,42,069
13386,1070,54,42,071,54,42,071
788,110,54,42,073,54,42,073
1174,187,54,42,075,54,42,075
8694,777,54,42,077,54,42,077
5918,532,54,42,079,54,42,079
1528,178,54,42,081,54,42,081
797,139,54,42,085,54,42,085
1478,284,54,42,089,54,42,089
49526,3700,54,42,091,54,42,091
366,28,54,42,093,54,42,093
4256,574,54,42,095,54,42,095
580,93,54,42,097,54,42,097
60840,3194,54,42,101,54,42,101
212,77,54,42,103,54,42,103
888,161,54,42,107,54,42,107
1068,93,54,42,111,54,42,111
561,63,54,42,119,54,42,119
275,58,54,42,121,54,42,121
3788,488,54,42,125,54,42,125
357,91,54,42,127,54,42,127
6798,694,54,42,129,54,42,129
6565,710,54,42,133,54,42,133
525,126,54,44,001,54,44,001
3443,537,54,44,003,54,44,003
4112,341,54,44,005,54,44,005
13498,1658,54,44,007,54,44,007
1712,327,54,44,009,54,44,009
2837,255,54,45,003,54,45,003
3458,315,54,45,007,54,45,007
3269,718,54,45,013,54,45,013
4174,432,54,45,015,54,45,015
17907,2193,54,45,019,54,45,019
161,37,54,45,021,54,45,021
169,32,54,45,023,54,45,023
1551,260,54,45,035,54,45,035
2541,206,54,45,041,54,45,041
865,188,54,45,043,54,45,043
21967,2013,54,45,045,54,45,045
4035,864,54,45,051,54,45,051
442,81,54,45,055,54,45,055
789,162,54,45,057,54,45,057
330,62,54,45,059,54,45,059
3629,670,54,45,063,54,45,063
65,22,54,45,067,54,45,067
47,14,54,45,081,54,45,081
28,13,54,45,087,54,45,087
88,16,54,45,089,54,45,089
16,4,54,46,003,54,46,003
98,27,54,46,005,54,46,005
23,6,54,46,009,54,46,009
432,80,54,46,013,54,46,013
40,13,54,46,015,54,46,015
101,22,54,46,019,54,46,019
53,15,54,46,023,54,46,023
21,7,54,46,025,54,46,025
62,13,54,46,027,54,46,027
366,77,54,46,029,54,46,029
41,13,54,46,037,54,46,037
56,3,54,46,041,54,46,041
5,3,54,46,043,54,46,043
28,4,54,46,045,54,46,045
52,15,54,46,051,54,46,051
52,14,54,46,053,54,46,053
13,5,54,46,055,54,46,055
14,3,54,46,063,54,46,063
31,5,54,46,057,54,46,057
131,9,54,46,059,54,46,059
4,3,54,46,069,54,46,069
289,30,54,46,079,54,46,079
27,6,54,46,073,54,46,073
19,5,54,46,077,54,46,077
9,3,54,46,085,54,46,085
36,12,54,46,087,54,46,087
31,10,54,46,091,54,46,091
223,52,54,46,093,54,46,093
20,10,54,46,101,54,46,101
18,6,54,46,105,54,46,105
13,3,54,46,107,54,46,107
27,14,54,46,109,54,46,109
32,7,54,46,115,54,46,115
42,5,54,46,117,54,46,117
29,3,54,46,121,54,46,121
40,12,54,46,123,54,46,123
22,12,54,46,125,54,46,125
61,12,54,46,129,54,46,129
44,11,54,47,005,54,47,005
35,7,54,47,007,54,47,007
94,24,54,47,013,54,47,013
48,14,54,47,015,54,47,015
119,27,54,47,017,54,47,017
303,48,54,47,021,54,47,021
66,12,54,47,023,54,47,023
9,4,54,47,027,54,47,027
46,13,54,47,039,54,47,039
58,23,54,47,041,54,47,041
267,58,54,47,043,54,47,043
6,3,54,47,067,54,47,067
27,4,54,47,127,54,47,127
12,4,54,48,047,54,48,047
37,9,54,45,069,54,45,069
418,50,54,45,071,54,45,071
502,125,54,45,073,54,45,073
435,81,54,45,075,54,45,075
1026,167,54,45,077,54,45,077
10624,1231,54,45,079,54,45,079
4397,540,54,45,083,54,45,083
972,139,54,45,085,54,45,085
8894,648,54,45,091,54,45,091
638,74,54,46,011,54,46,011
64,22,54,46,033,54,46,033
851,45,54,46,035,54,46,035
335,56,54,46,065,54,46,065
383,96,54,46,081,54,46,081
1070,173,54,46,083,54,46,083
4714,572,54,46,099,54,46,099
1938,339,54,46,103,54,46,103
295,55,54,46,127,54,46,127
205,42,54,46,135,54,46,135
10391,192,54,47,001,54,47,001
226,51,54,47,003,54,47,003
3604,209,54,47,009,54,47,009
714,125,54,47,011,54,47,011
147,36,54,47,019,54,47,019
128,31,54,47,025,54,47,025
112,33,54,47,029,54,47,029
1137,82,54,47,031,54,47,031
57,14,54,47,033,54,47,033
400,92,54,47,035,54,47,035
30869,2379,54,47,037,54,47,037
227,39,54,47,045,54,47,045
73,19,54,47,049,54,47,049
1389,47,54,47,051,54,47,051
151,36,54,47,055,54,47,055
24,6,54,47,061,54,47,061
45,12,54,47,069,54,47,069
100,32,54,47,073,54,47,073
289,37,54,47,079,54,47,079
38,12,54,47,081,54,47,081
41,6,54,47,083,54,47,083
65,13,54,47,085,54,47,085
53,7,54,47,087,54,47,087
179,40,54,47,089,54,47,089
28,13,54,47,097,54,47,097
227,31,54,47,099,54,47,099
148,41,54,47,103,54,47,103
651,65,54,47,105,54,47,105
80,21,54,47,109,54,47,109
75,21,54,47,111,54,47,111
165,35,54,47,117,54,47,117
16,5,54,47,129,54,47,129
152,26,54,47,131,54,47,131
9,4,54,47,135,54,47,135
11,3,54,47,137,54,47,137
16,6,54,47,139,54,47,139
31,13,54,47,151,54,47,151
111,19,54,47,153,54,47,153
68,24,54,47,159,54,47,159
18,7,54,47,161,54,47,161
60,8,54,47,169,54,47,169
96,12,54,47,173,54,47,173
18,12,54,47,181,54,47,181
98,24,54,47,183,54,47,183
309,67,54,48,001,54,48,001
193,26,54,48,003,54,48,003
135,39,54,48,007,54,48,007
26,13,54,48,009,54,48,009
25,6,54,48,017,54,48,017
12,7,54,48,023,54,48,023
140,34,54,48,031,54,48,031
58,21,54,48,035,54,48,035
160,48,54,48,049,54,48,049
126,43,54,48,055,54,48,055
528,38,54,48,057,54,48,057
61,17,54,48,059,54,48,059
44,11,54,48,063,54,48,063
18,9,54,48,065,54,48,065
36,11,54,48,069,54,48,069
305,75,54,47,059,54,47,059
11,5,54,48,087,54,48,087
23,12,54,48,175,54,48,175
53,15,54,48,193,54,48,193
39,8,54,48,195,54,48,195
66,15,54,48,237,54,48,237
163,41,54,48,241,54,48,241
327,51,54,48,071,54,48,071
191,40,54,47,053,54,47,053
68,10,54,47,057,54,47,057
273,70,54,47,063,54,47,063
8979,882,54,47,065,54,47,065
65,25,54,47,071,54,47,071
206,14,54,47,075,54,47,075
85,27,54,47,077,54,47,077
80,18,54,47,091,54,47,091
12080,1284,54,47,093,54,47,093
41,13,54,47,101,54,47,101
235,53,54,47,107,54,47,107
1009,142,54,47,113,54,47,113
136,24,54,47,115,54,47,115
799,131,54,47,119,54,47,119
160,40,54,47,123,54,47,123
1414,205,54,47,125,54,47,125
127,24,54,47,133,54,47,133
711,141,54,47,141,54,47,141
98,27,54,47,143,54,47,143
221,55,54,47,145,54,47,145
421,70,54,47,147,54,47,147
4886,433,54,47,149,54,47,149
789,154,54,47,155,54,47,155
18516,1625,54,47,157,54,47,157
1345,243,54,47,163,54,47,163
1824,284,54,47,165,54,47,165
149,33,54,47,167,54,47,167
15,9,54,47,171,54,47,171
189,46,54,47,177,54,47,177
1518,189,54,47,179,54,47,179
126,28,54,47,185,54,47,185
12233,1220,54,47,187,54,47,187
2203,291,54,47,189,54,47,189
1376,139,54,48,005,54,48,005
212,45,54,48,013,54,48,013
237,61,54,48,015,54,48,015
93,35,54,48,019,54,48,019
618,136,54,48,021,54,48,021
130,34,54,48,025,54,48,025
3948,383,54,48,027,54,48,027
52889,4542,54,48,029,54,48,029
1826,170,54,48,037,54,48,037
4035,604,54,48,039,54,48,039
4236,494,54,48,041,54,48,041
55,15,54,48,043,54,48,043
171,22,54,48,051,54,48,051
762,123,54,48,053,54,48,053
3115,501,54,48,061,54,48,061
121,36,54,48,067,54,48,067
40,12,54,48,075,54,48,075
37,12,54,48,077,54,48,077
97,25,54,48,093,54,48,093
11,6,54,48,103,54,48,103
13,3,54,48,105,54,48,105
10,4,54,48,107,54,48,107
59,8,54,48,111,54,48,111
55,12,54,48,115,54,48,115
164,23,54,48,117,54,48,117
6,3,54,48,119,54,48,119
8,4,54,48,125,54,48,125
86,5,54,48,127,54,48,127
24,10,54,48,129,54,48,129
26,10,54,48,131,54,48,131
99,30,54,48,133,54,48,133
97,14,54,48,145,54,48,145
167,39,54,48,147,54,48,147
17,6,54,48,151,54,48,151
14,4,54,48,153,54,48,153
27,12,54,48,159,54,48,159
73,22,54,48,161,54,48,161
53,9,54,48,163,54,48,163
14,7,54,48,169,54,48,169
339,89,54,48,171,54,48,171
2,3,54,48,173,54,48,173
117,38,54,48,177,54,48,177
15,7,54,48,205,54,48,205
22,6,54,48,207,54,48,207
52,13,54,48,211,54,48,211
602,111,54,48,213,54,48,213
142,39,54,48,217,54,48,217
100,23,54,48,219,54,48,219
224,63,54,48,223,54,48,223
108,30,54,48,225,54,48,225
121,46,54,48,227,54,48,227
220,22,54,48,233,54,48,233
10,3,54,48,235,54,48,235
79,23,54,48,239,54,48,239
22,5,54,48,243,54,48,243
35,9,54,48,253,54,48,253
101,14,54,48,255,54,48,255
40,16,54,48,083,54,48,083
776,135,54,48,203,54,48,203
580,102,54,48,231,54,48,231
9,5,54,48,283,54,48,283
16,6,54,48,335,54,48,335
49,6,54,48,385,54,48,385
9,6,54,48,405,54,48,405
7,4,54,48,431,54,48,431
43,12,54,48,487,54,48,487
1177,219,54,48,259,54,48,259
228,75,54,48,073,54,48,073
65294,5605,54,48,085,54,48,085
196,38,54,48,089,54,48,089
2424,517,54,48,091,54,48,091
286,69,54,48,097,54,48,097
423,65,54,48,099,54,48,099
152880,10685,54,48,113,54,48,113
15078,2984,54,48,121,54,48,121
110,41,54,48,123,54,48,123
1402,247,54,48,135,54,48,135
1245,305,54,48,139,54,48,139
9001,1316,54,48,141,54,48,141
557,95,54,48,143,54,48,143
230,63,54,48,149,54,48,149
12985,2737,54,48,157,54,48,157
345,27,54,48,165,54,48,165
4421,634,54,48,167,54,48,167
534,33,54,48,179,54,48,179
1182,256,54,48,181,54,48,181
2664,366,54,48,183,54,48,183
396,41,54,48,185,54,48,185
1078,200,54,48,187,54,48,187
215,48,54,48,189,54,48,189
289,54,54,48,199,54,48,199
187713,15338,54,48,201,54,48,201
3679,682,54,48,209,54,48,209
6724,1085,54,48,215,54,48,215
562,134,54,48,221,54,48,221
4995,466,54,48,245,54,48,245
144,44,54,48,249,54,48,249
1388,245,54,48,251,54,48,251
772,174,54,48,257,54,48,257
10,5,54,48,267,54,48,267
164,31,54,48,273,54,48,273
37,10,54,48,279,54,48,279
149,35,54,48,281,54,48,281
113,39,54,48,287,54,48,287
58,15,54,48,289,54,48,289
344,81,54,48,291,54,48,291
19,6,54,48,295,54,48,295
82,21,54,48,297,54,48,297
51,16,54,48,307,54,48,307
16,10,54,48,315,54,48,315
20,5,54,48,317,54,48,317
60,17,54,48,319,54,48,319
185,37,54,48,321,54,48,321
254,52,54,48,323,54,48,323
538,74,54,48,325,54,48,325
7,6,54,48,327,54,48,327
176,39,54,48,331,54,48,331
22,5,54,48,333,54,48,333
171,47,54,48,337,54,48,337
37,14,54,48,343,54,48,343
456,100,54,48,347,54,48,347
19,12,54,48,351,54,48,351
73,18,54,48,357,54,48,357
189,50,54,48,363,54,48,363
65,12,54,48,369,54,48,369
75,20,54,48,371,54,48,371
173,82,54,48,373,54,48,373
19,6,54,48,377,54,48,377
263,20,54,48,379,54,48,379
13,5,54,48,383,54,48,383
28,7,54,48,387,54,48,387
67,19,54,48,389,54,48,389
20,6,54,48,391,54,48,391
70,26,54,48,395,54,48,395
34,16,54,48,399,54,48,399
25,16,54,48,403,54,48,403
112,28,54,48,407,54,48,407
37,13,54,48,411,54,48,411
6,3,54,48,413,54,48,413
5,3,54,48,417,54,48,417
136,39,54,48,427,54,48,427
94,16,54,48,429,54,48,429
15,8,54,48,435,54,48,435
38,8,54,48,437,54,48,437
58,11,54,48,445,54,48,445
51,13,54,48,455,54,48,455
235,40,54,48,465,54,48,465
379,79,54,48,471,54,48,471
105,15,54,48,475,54,48,475
37,8,54,48,483,54,48,483
362,49,54,48,365,54,48,365
642,91,54,48,409,54,48,409
5,3,54,48,505,54,48,505
21,7,54,49,055,54,49,055
41,12,54,50,013,54,50,013
71,11,54,51,017,54,51,017
27,5,54,51,049,54,51,049
46,16,54,51,053,54,51,053
132,30,54,51,079,54,51,079
670,142,54,48,265,54,48,265
362,57,54,48,277,54,48,277
129,38,54,48,285,54,48,285
400,27,54,48,293,54,48,293
198,47,54,48,299,54,48,299
5038,720,54,48,303,54,48,303
2739,444,54,48,309,54,48,309
96,25,54,48,313,54,48,313
3283,551,54,48,329,54,48,329
13164,2018,54,48,339,54,48,339
63,13,54,48,341,54,48,341
302,58,54,48,349,54,48,349
119,23,54,48,353,54,48,353
6773,806,54,48,355,54,48,355
679,77,54,48,361,54,48,361
1626,361,54,48,367,54,48,367
2062,313,54,48,375,54,48,375
1117,229,54,48,381,54,48,381
2124,411,54,48,397,54,48,397
387,68,54,48,401,54,48,401
101,21,54,48,415,54,48,415
150,27,54,48,419,54,48,419
5089,690,54,48,423,54,48,423
75,20,54,48,425,54,48,425
49151,5348,54,48,439,54,48,439
1791,288,54,48,441,54,48,441
125,30,54,48,449,54,48,449
1692,228,54,48,451,54,48,451
104807,8549,54,48,453,54,48,453
68,22,54,48,457,54,48,457
434,59,54,48,459,54,48,459
316,31,54,48,463,54,48,463
